,
"Statement and Return Report

for Certification



General Election 2016 - 11/08/2016


New York County
 - 
All Parties and Independent Bodies




Member of the Assembly


70th Assembly District


Vote for 1"
"Assembly District 70"
"Public Counter","49,744"
"Manually Counted Emergency",14
"Absentee/Military","2,040"
"Federal",286
"Special Presidential",0
"Affidavit","2,065"
"Total Ballots","54,149"
"Less - Inapplicable Federal/Special Presidential Ballots",(286)
"Total Applicable Ballots","53,863"
,
"Inez E. Dickens (Democratic)","45,048"
"Heather Tarrant (Republican)","2,316"
"Heather Tarrant (Independence)",648
"Heather Tarrant (Reform)",485
"AJAMU BARAKA (Write-In)",1
"ALEXIS POSEY (Write-In)",1
"ALTON H. MADDOX JR. (Write-In)",1
"ALTOVISE COOK (Write-In)",1
"ANGELA DAVIS (Write-In)",1
"ASHLEY EMEROK (Write-In)",1
"AVRURAMME HEYMANN (Write-In)",1
"BARACK OBAMA (Write-In)",1
"BARAKA STEWART (Write-In)",1
"CHARLES RANGEL (Write-In)",1
"CHRISTOPHER CONSALVO (Write-In)",1
"DENISE DOMINGUEZ (Write-In)",1
"DENNIS HUGEEDR (Write-In)",1
"EARL MYERS (Write-In)",1
"EMMA MOSES BARRICELLI (Write-In)",1
"ERIC GARNER (Write-In)",1
"FRANK DIPANE (Write-In)",1
"FRANK WOHL (Write-In)",1
"GRACE ALVAREZ (Write-In)",1
"HERNALDO MENDOZA (Write-In)",1
"JACQUELINE RIVERS (Write-In)",1
"JARDIEL A. TAVAREZ (Write-In)",1
"JOHN TORO (Write-In)",1
"JUAN GOMEZ (Write-In)",1
"JULIAN CLAYTON (Write-In)",2
"KEITH WRIGHT (Write-In)",12
"KIMBERLY WATKINS (Write-In)",1
"KYLE ANN STOKES (Write-In)",1
"LANDON DAIS (Write-In)",2
"LENOVA B. FULANI (Write-In)",1
"LUIS TEJADA (Write-In)",1
"MARCUS SAMUELSSON (Write-In)",1
"MARIA CLEMENGIO (Write-In)",1
"MARY MCCREA (Write-In)",1
"MEG HENSON SCALES (Write-In)",1
"MICHAEL A WALROND JR (Write-In)",1
"MIRANDY WORTHY (Write-In)",1
"NELLIE BAILEY (Write-In)",1
"RHODA WOLTERMANN (Write-In)",1
"ROBERT ADAM HOLPERIN (Write-In)",1
"ROBERT C GUMBS (Write-In)",1
"ROBERT JACKSON (Write-In)",2
"SABRATHA THOMAS (Write-In)",1
"SIRI ADJO (Write-In)",1
"STEVEN KIRBY (Write-In)",1
"SYDERIA CHRESFIELD (Write-In)",1
"SYDNEY WILLIAMS (Write-In)",1
"TONY HILLARY (Write-In)",1
"TONY WILLIAMS (Write-In)",1
"TYLER PRATT (Write-In)",1
"UNATTRIBUTABLE WRITE-IN (Write-In)",31
"UNCOUNTED WRITE-IN PER STATUTE (Write-In)",2
"VERMIN SUPREME (Write-In)",1
"VUMA M SHONGIVE (Write-In)",1
,
,
,
"Total Votes","48,596"
"Unrecorded","5,267"

"Total for Member of the Assembly (70th Assembly District) - New York County"
"Public Counter","49,744"
"Manually Counted Emergency",14
"Absentee/Military","2,040"
"Federal",286
"Special Presidential",0
"Affidavit","2,065"
"Total Ballots","54,149"
"Less - Inapplicable Federal/Special Presidential Ballots",(286)
"Total Applicable Ballots","53,863"
,
"Inez E. Dickens (Democratic)","45,048"
"Heather Tarrant (Republican)","2,316"
"Heather Tarrant (Independence)",648
"Heather Tarrant (Reform)",485
"AJAMU BARAKA (Write-In)",1
"ALEXIS POSEY (Write-In)",1
"ALTON H. MADDOX JR. (Write-In)",1
"ALTOVISE COOK (Write-In)",1
"ANGELA DAVIS (Write-In)",1
"ASHLEY EMEROK (Write-In)",1
"AVRURAMME HEYMANN (Write-In)",1
"BARACK OBAMA (Write-In)",1
"BARAKA STEWART (Write-In)",1
"CHARLES RANGEL (Write-In)",1
"CHRISTOPHER CONSALVO (Write-In)",1
"DENISE DOMINGUEZ (Write-In)",1
"DENNIS HUGEEDR (Write-In)",1
"EARL MYERS (Write-In)",1
"EMMA MOSES BARRICELLI (Write-In)",1
"ERIC GARNER (Write-In)",1
"FRANK DIPANE (Write-In)",1
"FRANK WOHL (Write-In)",1
"GRACE ALVAREZ (Write-In)",1
"HERNALDO MENDOZA (Write-In)",1
"JACQUELINE RIVERS (Write-In)",1
"JARDIEL A. TAVAREZ (Write-In)",1
"JOHN TORO (Write-In)",1
"JUAN GOMEZ (Write-In)",1
"JULIAN CLAYTON (Write-In)",2
"KEITH WRIGHT (Write-In)",12
"KIMBERLY WATKINS (Write-In)",1
"KYLE ANN STOKES (Write-In)",1
"LANDON DAIS (Write-In)",2
"LENOVA B. FULANI (Write-In)",1
"LUIS TEJADA (Write-In)",1
"MARCUS SAMUELSSON (Write-In)",1
"MARIA CLEMENGIO (Write-In)",1
"MARY MCCREA (Write-In)",1
"MEG HENSON SCALES (Write-In)",1
"MICHAEL A WALROND JR (Write-In)",1
"MIRANDY WORTHY (Write-In)",1
"NELLIE BAILEY (Write-In)",1
"RHODA WOLTERMANN (Write-In)",1
"ROBERT ADAM HOLPERIN (Write-In)",1
"ROBERT C GUMBS (Write-In)",1
"ROBERT JACKSON (Write-In)",2
"SABRATHA THOMAS (Write-In)",1
"SIRI ADJO (Write-In)",1
"STEVEN KIRBY (Write-In)",1
"SYDERIA CHRESFIELD (Write-In)",1
"SYDNEY WILLIAMS (Write-In)",1
"TONY HILLARY (Write-In)",1
"TONY WILLIAMS (Write-In)",1
"TYLER PRATT (Write-In)",1
"UNATTRIBUTABLE WRITE-IN (Write-In)",31
"UNCOUNTED WRITE-IN PER STATUTE (Write-In)",2
"VERMIN SUPREME (Write-In)",1
"VUMA M SHONGIVE (Write-In)",1
,
,
,
"Total Votes","48,596"
"Unrecorded","5,267"


"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on","Date","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk"
"Page -1 of 1"
