,
"Statement and Return Report

for Certification



General Election 2016 - 11/08/2016


Kings County
 - 
All Parties and Independent Bodies




Member of the Assembly


52nd Assembly District


Vote for 1"
"Assembly District 52"
"Public Counter","61,074"
"Manually Counted Emergency",1
"Absentee/Military","3,972"
"Federal",955
"Special Presidential",0
"Affidavit","1,179"
"Total Ballots","67,181"
"Less - Inapplicable Federal/Special Presidential Ballots",(955)
"Total Applicable Ballots","66,226"
,
"Jo Anne Simon (Democratic)","50,716"
"Daniel Ramos (Republican)","4,409"
"Daniel Ramos (Conservative)",737
"Jo Anne Simon (Working Families)","5,664"
"Jo Anne Simon (Women's Equality)","1,198"
"ALFRED E. NEWMAN (Write-In)",1
"AMBER WILLIAMS (Write-In)",1
"AMY GOODMAN (Write-In)",1
"AMY LANGFIELD (Write-In)",1
"BERNARD SANDERS (Write-In)",1
"BILL DE BLASIO (Write-In)",1
"BRAD LINDER (Write-In)",1
"BRUCE MCDONALD (Write-In)",1
"CAMERON BRATE (Write-In)",1
"CHRISTOPHER J. MUN (Write-In)",1
"DAVID VON (Write-In)",1
"DOROTHY SIEGEL (Write-In)",1
"ED RUBINCHIK (Write-In)",1
"GLORIA MATTERA (Write-In)",1
"GLORIA STEINEM (Write-In)",1
"GRAHAM BLISS (Write-In)",1
"HANK GUTMAN (Write-In)",1
"HOPE REINBACH (Write-In)",1
"JAMES GRANT (Write-In)",1
"JAMES LOVE (Write-In)",1
"JEROME WILLIAMS (Write-In)",1
"JILL STIEN (Write-In)",1
"JOAN MALLONEY (Write-In)",1
"JOHN F PLUM (Write-In)",1
"JULIAN ASSANGE (Write-In)",1
"MICHAEL BLOOMBERG (Write-In)",1
"MICHAEL JORDAN (Write-In)",1
"MIKE MIRANDA (Write-In)",1
"NAUITAS CARATAS (Write-In)",1
"NIKHIL BHAT (Write-In)",1
"OLGA VOYT (Write-In)",1
"PETE SIKOVA (Write-In)",1
"PETE SIRKORO (Write-In)",1
"PHILLIP T. FRYE (Write-In)",1
"RACHEL DORETSKY (Write-In)",1
"RAFFAEL J. GUIDONE (Write-In)",1
"RAYMOND STANZ (Write-In)",1
"ROBERT CARROLL (Write-In)",1
"RON PAUL (Write-In)",2
"SAL ADELFIO (Write-In)",1
"SANDRA BLAND (Write-In)",1
"STEVEN E SHOVERS (Write-In)",1
"STEVEN MICHAEL FAHMIE (Write-In)",1
"TIM ROBERTS (Write-In)",1
"UNATTRIBUTABLE WRITE-IN (Write-In)",15
"ZACH VAN BUREN (Write-In)",1
,
,
,
"Total Votes","62,785"
"Unrecorded","3,441"

"Total for Member of the Assembly (52nd Assembly District) - Kings County"
"Public Counter","61,074"
"Manually Counted Emergency",1
"Absentee/Military","3,972"
"Federal",955
"Special Presidential",0
"Affidavit","1,179"
"Total Ballots","67,181"
"Less - Inapplicable Federal/Special Presidential Ballots",(955)
"Total Applicable Ballots","66,226"
,
"Jo Anne Simon (Democratic)","50,716"
"Daniel Ramos (Republican)","4,409"
"Daniel Ramos (Conservative)",737
"Jo Anne Simon (Working Families)","5,664"
"Jo Anne Simon (Women's Equality)","1,198"
"ALFRED E. NEWMAN (Write-In)",1
"AMBER WILLIAMS (Write-In)",1
"AMY GOODMAN (Write-In)",1
"AMY LANGFIELD (Write-In)",1
"BERNARD SANDERS (Write-In)",1
"BILL DE BLASIO (Write-In)",1
"BRAD LINDER (Write-In)",1
"BRUCE MCDONALD (Write-In)",1
"CAMERON BRATE (Write-In)",1
"CHRISTOPHER J. MUN (Write-In)",1
"DAVID VON (Write-In)",1
"DOROTHY SIEGEL (Write-In)",1
"ED RUBINCHIK (Write-In)",1
"GLORIA MATTERA (Write-In)",1
"GLORIA STEINEM (Write-In)",1
"GRAHAM BLISS (Write-In)",1
"HANK GUTMAN (Write-In)",1
"HOPE REINBACH (Write-In)",1
"JAMES GRANT (Write-In)",1
"JAMES LOVE (Write-In)",1
"JEROME WILLIAMS (Write-In)",1
"JILL STIEN (Write-In)",1
"JOAN MALLONEY (Write-In)",1
"JOHN F PLUM (Write-In)",1
"JULIAN ASSANGE (Write-In)",1
"MICHAEL BLOOMBERG (Write-In)",1
"MICHAEL JORDAN (Write-In)",1
"MIKE MIRANDA (Write-In)",1
"NAUITAS CARATAS (Write-In)",1
"NIKHIL BHAT (Write-In)",1
"OLGA VOYT (Write-In)",1
"PETE SIKOVA (Write-In)",1
"PETE SIRKORO (Write-In)",1
"PHILLIP T. FRYE (Write-In)",1
"RACHEL DORETSKY (Write-In)",1
"RAFFAEL J. GUIDONE (Write-In)",1
"RAYMOND STANZ (Write-In)",1
"ROBERT CARROLL (Write-In)",1
"RON PAUL (Write-In)",2
"SAL ADELFIO (Write-In)",1
"SANDRA BLAND (Write-In)",1
"STEVEN E SHOVERS (Write-In)",1
"STEVEN MICHAEL FAHMIE (Write-In)",1
"TIM ROBERTS (Write-In)",1
"UNATTRIBUTABLE WRITE-IN (Write-In)",15
"ZACH VAN BUREN (Write-In)",1
,
,
,
"Total Votes","62,785"
"Unrecorded","3,441"


"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on","Date","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk"
"Page -1 of 1"
